발생연도,성,국제질병분류코드,암종,연령군,발생자수(명),발생률(명/10만명),연결test
2006,남자,C16,위,55-59세,2292,198.4,2006남C1655-59세
2006,남자,C16,위,60-64세,2655,282.7,2006남C1660-64세
2006,남자,C16,위,65-69세,3099,398.2,2006남C1665-69세
2006,남자,C16,위,70-74세,2436,480.8,2006남C1670-74세
2006,남자,C16,위,75-79세,1426,537.9,2006남C1675-79세
2006,남자,C16,위,80-84세,759,557.6,2006남C1680-84세
2006,남자,C16,위,85세이상,281,427.6,2006남C1685세이상
2006,남자,C16,위,전체,17757,72.5,2006남C16전체
2006,남자,C18-C20,대장,00-04세,,,2006남C18-C2000-04세
2006,남자,C18-C20,대장,05-09세,,,2006남C18-C2005-09세
2006,남자,C18-C20,대장,10-14세,1,0.1,2006남C18-C2010-14세
2006,남자,C18-C20,대장,15-19세,5,0.3,2006남C18-C2015-19세
2006,남자,C18-C20,대장,20-24세,18,1,2006남C18-C2020-24세
2006,남자,C18-C20,대장,25-29세,44,2.2,2006남C18-C2025-29세
2006,남자,C18-C20,대장,30-34세,118,5.4,2006남C18-C2030-34세
2006,남자,C18-C20,대장,35-39세,243,10.6,2006남C18-C2035-39세
2006,남자,C18-C20,대장,40-44세,497,22.9,2006남C18-C2040-44세
2006,남자,C18-C20,대장,45-49세,799,37.7,2006남C18-C2045-49세
2006,남자,C18-C20,대장,50-54세,1251,80.8,2006남C18-C2050-54세
2006,남자,C18-C20,대장,55-59세,1564,135.4,2006남C18-C2055-59세
2006,남자,C18-C20,대장,60-64세,1815,193.3,2006남C18-C2060-64세
2006,남자,C18-C20,대장,65-69세,2035,261.5,2006남C18-C2065-69세
2006,남자,C18-C20,대장,70-74세,1663,328.2,2006남C18-C2070-74세
2006,남자,C18-C20,대장,75-79세,955,360.2,2006남C18-C2075-79세
2006,남자,C18-C20,대장,80-84세,452,332.1,2006남C18-C2080-84세
2006,남자,C18-C20,대장,85세이상,222,337.9,2006남C18-C2085세이상
2006,남자,C18-C20,대장,전체,11682,47.7,2006남C18-C20전체
2006,남자,C22,간,00-04세,9,0.7,2006남C2200-04세
2006,남자,C22,간,05-09세,3,0.2,2006남C2205-09세
2006,남자,C22,간,10-14세,1,0.1,2006남C2210-14세
2006,남자,C22,간,15-19세,6,0.4,2006남C2215-19세
2006,남자,C22,간,20-24세,11,0.6,2006남C2220-24세
2006,남자,C22,간,25-29세,26,1.3,2006남C2225-29세
2006,남자,C22,간,30-34세,93,4.3,2006남C2230-34세
2006,남자,C22,간,35-39세,260,11.4,2006남C2235-39세
2006,남자,C22,간,40-44세,674,31,2006남C2240-44세
2006,남자,C22,간,45-49세,1415,66.8,2006남C2245-49세
2006,남자,C22,간,50-54세,1719,111.1,2006남C2250-54세
2006,남자,C22,간,55-59세,1676,145.1,2006남C2255-59세
2006,남자,C22,간,60-64세,1610,171.4,2006남C2260-64세
2006,남자,C22,간,65-69세,1538,197.6,2006남C2265-69세
2006,남자,C22,간,70-74세,1097,216.5,2006남C2270-74세
2006,남자,C22,간,75-79세,656,247.5,2006남C2275-79세
2006,남자,C22,간,80-84세,282,207.2,2006남C2280-84세
2006,남자,C22,간,85세이상,144,219.1,2006남C2285세이상
2006,남자,C22,간,전체,11220,45.8,2006남C22전체
2006,남자,C23-C24,담낭 및 기타담도,00-04세,,,2006남C23-C2400-04세
2006,남자,C23-C24,담낭 및 기타담도,05-09세,,,2006남C23-C2405-09세
2006,남자,C23-C24,담낭 및 기타담도,10-14세,,,2006남C23-C2410-14세
2006,남자,C23-C24,담낭 및 기타담도,15-19세,,,2006남C23-C2415-19세
2006,남자,C23-C24,담낭 및 기타담도,20-24세,,,2006남C23-C2420-24세
2006,남자,C23-C24,담낭 및 기타담도,25-29세,,,2006남C23-C2425-29세
2006,남자,C23-C24,담낭 및 기타담도,30-34세,11,0.5,2006남C23-C2430-34세
2006,남자,C23-C24,담낭 및 기타담도,35-39세,16,0.7,2006남C23-C2435-39세
2006,남자,C23-C24,담낭 및 기타담도,40-44세,44,2,2006남C23-C2440-44세
2006,남자,C23-C24,담낭 및 기타담도,45-49세,92,4.3,2006남C23-C2445-49세
2006,남자,C23-C24,담낭 및 기타담도,50-54세,147,9.5,2006남C23-C2450-54세
2006,남자,C23-C24,담낭 및 기타담도,55-59세,235,20.3,2006남C23-C2455-59세
2006,남자,C23-C24,담낭 및 기타담도,60-64세,332,35.4,2006남C23-C2460-64세
2006,남자,C23-C24,담낭 및 기타담도,65-69세,405,52,2006남C23-C2465-69세
2006,남자,C23-C24,담낭 및 기타담도,70-74세,361,71.3,2006남C23-C2470-74세
2006,남자,C23-C24,담낭 및 기타담도,75-79세,258,97.3,2006남C23-C2475-79세
2006,남자,C23-C24,담낭 및 기타담도,80-84세,162,119,2006남C23-C2480-84세
2006,남자,C23-C24,담낭 및 기타담도,85세이상,70,106.5,2006남C23-C2485세이상
2006,남자,C23-C24,담낭 및 기타담도,전체,2133,8.7,2006남C23-C24전체
2006,남자,C25,췌장,00-04세,,,2006남C2500-04세
2006,남자,C25,췌장,05-09세,,,2006남C2505-09세
2006,남자,C25,췌장,10-14세,,,2006남C2510-14세
2006,남자,C25,췌장,15-19세,,,2006남C2515-19세
2006,남자,C25,췌장,20-24세,2,0.1,2006남C2520-24세
2006,남자,C25,췌장,25-29세,8,0.4,2006남C2525-29세
2006,남자,C25,췌장,30-34세,7,0.3,2006남C2530-34세
2006,남자,C25,췌장,35-39세,20,0.9,2006남C2535-39세
2006,남자,C25,췌장,40-44세,59,2.7,2006남C2540-44세
2006,남자,C25,췌장,45-49세,110,5.2,2006남C2545-49세
2006,남자,C25,췌장,50-54세,175,11.3,2006남C2550-54세
2006,남자,C25,췌장,55-59세,254,22,2006남C2555-59세
2006,남자,C25,췌장,60-64세,329,35,2006남C2560-64세
2006,남자,C25,췌장,65-69세,405,52,2006남C2565-69세
2006,남자,C25,췌장,70-74세,332,65.5,2006남C2570-74세
2006,남자,C25,췌장,75-79세,196,73.9,2006남C2575-79세
2006,남자,C25,췌장,80-84세,138,101.4,2006남C2580-84세
2006,남자,C25,췌장,85세이상,57,86.7,2006남C2585세이상
2006,남자,C25,췌장,전체,2092,8.5,2006남C25전체
2006,남자,C32,후두,00-04세,,,2006남C3200-04세
2006,남자,C32,후두,05-09세,,,2006남C3205-09세
2006,남자,C32,후두,10-14세,,,2006남C3210-14세
2006,남자,C32,후두,15-19세,,,2006남C3215-19세
2006,남자,C32,후두,20-24세,,,2006남C3220-24세
2006,남자,C32,후두,25-29세,,,2006남C3225-29세
2006,남자,C32,후두,30-34세,3,0.1,2006남C3230-34세
2006,남자,C32,후두,35-39세,7,0.3,2006남C3235-39세
2006,남자,C32,후두,40-44세,12,0.6,2006남C3240-44세
2006,남자,C32,후두,45-49세,40,1.9,2006남C3245-49세
2006,남자,C32,후두,50-54세,89,5.8,2006남C3250-54세
2006,남자,C32,후두,55-59세,131,11.3,2006남C3255-59세
2006,남자,C32,후두,60-64세,179,19.1,2006남C3260-64세
2006,남자,C32,후두,65-69세,231,29.7,2006남C3265-69세
2006,남자,C32,후두,70-74세,165,32.6,2006남C3270-74세
2006,남자,C32,후두,75-79세,83,31.3,2006남C3275-79세
2006,남자,C32,후두,80-84세,48,35.3,2006남C3280-84세
2006,남자,C32,후두,85세이상,8,12.2,2006남C3285세이상
2006,남자,C32,후두,전체,996,4.1,2006남C32전체
2006,남자,C33-C34,폐,00-04세,1,0.1,2006남C33-C3400-04세
2006,남자,C33-C34,폐,05-09세,,,2006남C33-C3405-09세
2006,남자,C33-C34,폐,10-14세,2,0.1,2006남C33-C3410-14세
2006,남자,C33-C34,폐,15-19세,3,0.2,2006남C33-C3415-19세
2006,남자,C33-C34,폐,20-24세,8,0.4,2006남C33-C3420-24세
2006,남자,C33-C34,폐,25-29세,11,0.5,2006남C33-C3425-29세
2006,남자,C33-C34,폐,30-34세,38,1.7,2006남C33-C3430-34세
2006,남자,C33-C34,폐,35-39세,63,2.8,2006남C33-C3435-39세
2006,남자,C33-C34,폐,40-44세,201,9.2,2006남C33-C3440-44세
2006,남자,C33-C34,폐,45-49세,434,20.5,2006남C33-C3445-49세
2006,남자,C33-C34,폐,50-54세,783,50.6,2006남C33-C3450-54세
2006,남자,C33-C34,폐,55-59세,1224,106,2006남C33-C3455-59세
2006,남자,C33-C34,폐,60-64세,1883,200.5,2006남C33-C3460-64세
2006,남자,C33-C34,폐,65-69세,2561,329.1,2006남C33-C3465-69세
2006,남자,C33-C34,폐,70-74세,2495,492.5,2006남C33-C3470-74세
2006,남자,C33-C34,폐,75-79세,1703,642.4,2006남C33-C3475-79세
2006,남자,C33-C34,폐,80-84세,919,675.2,2006남C33-C3480-84세
2006,남자,C33-C34,폐,85세이상,360,547.9,2006남C33-C3485세이상
2006,남자,C33-C34,폐,전체,12689,51.8,2006남C33-C34전체
2006,남자,C50,유방,00-04세,,,2006남C5000-04세
2006,남자,C50,유방,05-09세,,,2006남C5005-09세
2006,남자,C50,유방,10-14세,,,2006남C5010-14세
2006,남자,C50,유방,15-19세,,,2006남C5015-19세
2006,남자,C50,유방,20-24세,,,2006남C5020-24세
2006,남자,C50,유방,25-29세,1,0,2006남C5025-29세
2006,남자,C50,유방,30-34세,,,2006남C5030-34세
2006,남자,C50,유방,35-39세,,,2006남C5035-39세
2006,남자,C50,유방,40-44세,1,0,2006남C5040-44세
2006,남자,C50,유방,45-49세,4,0.2,2006남C5045-49세
2006,남자,C50,유방,50-54세,7,0.5,2006남C5050-54세
2006,남자,C50,유방,55-59세,4,0.3,2006남C5055-59세
2006,남자,C50,유방,60-64세,10,1.1,2006남C5060-64세
2006,남자,C50,유방,65-69세,2,0.3,2006남C5065-69세
2006,남자,C50,유방,70-74세,10,2,2006남C5070-74세
2006,남자,C50,유방,75-79세,9,3.4,2006남C5075-79세
2006,남자,C50,유방,80-84세,3,2.2,2006남C5080-84세
2006,남자,C50,유방,85세이상,,,2006남C5085세이상
2006,남자,C50,유방,전체,51,0.2,2006남C50전체
2006,남자,C53,자궁경부,00-04세,,,2006남C5300-04세
2006,남자,C53,자궁경부,05-09세,,,2006남C5305-09세
2006,남자,C53,자궁경부,10-14세,,,2006남C5310-14세
2006,남자,C53,자궁경부,15-19세,,,2006남C5315-19세
2006,남자,C53,자궁경부,20-24세,,,2006남C5320-24세
2006,남자,C53,자궁경부,25-29세,,,2006남C5325-29세
2006,남자,C53,자궁경부,30-34세,,,2006남C5330-34세
2006,남자,C53,자궁경부,35-39세,,,2006남C5335-39세
2006,남자,C53,자궁경부,40-44세,,,2006남C5340-44세
2006,남자,C53,자궁경부,45-49세,,,2006남C5345-49세
2006,남자,C53,자궁경부,50-54세,,,2006남C5350-54세
2006,남자,C53,자궁경부,55-59세,,,2006남C5355-59세
2006,남자,C53,자궁경부,60-64세,,,2006남C5360-64세
2006,남자,C53,자궁경부,65-69세,,,2006남C5365-69세
2006,남자,C53,자궁경부,70-74세,,,2006남C5370-74세
2006,남자,C53,자궁경부,75-79세,,,2006남C5375-79세
2006,남자,C53,자궁경부,80-84세,,,2006남C5380-84세
2006,남자,C53,자궁경부,85세이상,,,2006남C5385세이상
2006,남자,C53,자궁경부,전체,,,2006남C53전체
2006,남자,C54,자궁체부,00-04세,,,2006남C5400-04세
2006,남자,C54,자궁체부,05-09세,,,2006남C5405-09세
2006,남자,C54,자궁체부,10-14세,,,2006남C5410-14세
2006,남자,C54,자궁체부,15-19세,,,2006남C5415-19세
2006,남자,C54,자궁체부,20-24세,,,2006남C5420-24세
2006,남자,C54,자궁체부,25-29세,,,2006남C5425-29세
2006,남자,C54,자궁체부,30-34세,,,2006남C5430-34세
2006,남자,C54,자궁체부,35-39세,,,2006남C5435-39세
2006,남자,C54,자궁체부,40-44세,,,2006남C5440-44세
2006,남자,C54,자궁체부,45-49세,,,2006남C5445-49세
2006,남자,C54,자궁체부,50-54세,,,2006남C5450-54세
2006,남자,C54,자궁체부,55-59세,,,2006남C5455-59세
2006,남자,C54,자궁체부,60-64세,,,2006남C5460-64세
2006,남자,C54,자궁체부,65-69세,,,2006남C5465-69세
2006,남자,C54,자궁체부,70-74세,,,2006남C5470-74세
2006,남자,C54,자궁체부,75-79세,,,2006남C5475-79세
2006,남자,C54,자궁체부,80-84세,,,2006남C5480-84세
2006,남자,C54,자궁체부,85세이상,,,2006남C5485세이상
2006,남자,C54,자궁체부,전체,,,2006남C54전체
2006,남자,C56,난소,00-04세,,,2006남C5600-04세
2006,남자,C56,난소,05-09세,,,2006남C5605-09세
2006,남자,C56,난소,10-14세,,,2006남C5610-14세
2006,남자,C56,난소,15-19세,,,2006남C5615-19세
2006,남자,C56,난소,20-24세,,,2006남C5620-24세
2006,남자,C56,난소,25-29세,,,2006남C5625-29세
2006,남자,C56,난소,30-34세,,,2006남C5630-34세
2006,남자,C56,난소,35-39세,,,2006남C5635-39세
2006,남자,C56,난소,40-44세,,,2006남C5640-44세
2006,남자,C56,난소,45-49세,,,2006남C5645-49세
2006,남자,C56,난소,50-54세,,,2006남C5650-54세
2006,남자,C56,난소,55-59세,,,2006남C5655-59세
2006,남자,C56,난소,60-64세,,,2006남C5660-64세
2006,남자,C56,난소,65-69세,,,2006남C5665-69세
2006,남자,C56,난소,70-74세,,,2006남C5670-74세
2006,남자,C56,난소,75-79세,,,2006남C5675-79세
2006,남자,C56,난소,80-84세,,,2006남C5680-84세
2006,남자,C56,난소,85세이상,,,2006남C5685세이상
2006,남자,C56,난소,전체,,,2006남C56전체
2006,남자,C61,전립선,00-04세,,,2006남C6100-04세
2006,남자,C61,전립선,05-09세,,,2006남C6105-09세
2006,남자,C61,전립선,10-14세,,,2006남C6110-14세
2006,남자,C61,전립선,15-19세,1,0.1,2006남C6115-19세
2006,남자,C61,전립선,20-24세,3,0.2,2006남C6120-24세
2006,남자,C61,전립선,25-29세,2,0.1,2006남C6125-29세
2006,남자,C61,전립선,30-34세,1,0,2006남C6130-34세
2006,남자,C61,전립선,35-39세,3,0.1,2006남C6135-39세
2006,남자,C61,전립선,40-44세,10,0.5,2006남C6140-44세
2006,남자,C61,전립선,45-49세,53,2.5,2006남C6145-49세
2006,남자,C61,전립선,50-54세,116,7.5,2006남C6150-54세
2006,남자,C61,전립선,55-59세,311,26.9,2006남C6155-59세
2006,남자,C61,전립선,60-64세,658,70.1,2006남C6160-64세
2006,남자,C61,전립선,65-69세,999,128.4,2006남C6165-69세
2006,남자,C61,전립선,70-74세,1027,202.7,2006남C6170-74세
2006,남자,C61,전립선,75-79세,750,282.9,2006남C6175-79세
2006,남자,C61,전립선,80-84세,412,302.7,2006남C6180-84세
2006,남자,C61,전립선,85세이상,181,275.5,2006남C6185세이상
2006,남자,C61,전립선,전체,4527,18.5,2006남C61전체
2006,남자,C62,고환,00-04세,14,1.1,2006남C6200-04세
2006,남자,C62,고환,05-09세,2,0.1,2006남C6205-09세
2006,남자,C62,고환,10-14세,2,0.1,2006남C6210-14세
2006,남자,C62,고환,15-19세,9,0.5,2006남C6215-19세
2006,남자,C62,고환,20-24세,27,1.5,2006남C6220-24세
2006,남자,C62,고환,25-29세,27,1.3,2006남C6225-29세
2006,남자,C62,고환,30-34세,34,1.6,2006남C6230-34세
2006,남자,C62,고환,35-39세,25,1.1,2006남C6235-39세
2006,남자,C62,고환,40-44세,14,0.6,2006남C6240-44세
2006,남자,C62,고환,45-49세,7,0.3,2006남C6245-49세
2006,남자,C62,고환,50-54세,8,0.5,2006남C6250-54세
2006,남자,C62,고환,55-59세,4,0.3,2006남C6255-59세
2006,남자,C62,고환,60-64세,4,0.4,2006남C6260-64세
2006,남자,C62,고환,65-69세,,,2006남C6265-69세
2006,남자,C62,고환,70-74세,3,0.6,2006남C6270-74세
2006,남자,C62,고환,75-79세,,,2006남C6275-79세
2006,남자,C62,고환,80-84세,1,0.7,2006남C6280-84세
2006,남자,C62,고환,85세이상,1,1.5,2006남C6285세이상
2006,남자,C62,고환,전체,182,0.7,2006남C62전체
2006,남자,C64,신장,00-04세,16,1.3,2006남C6400-04세
2006,남자,C64,신장,05-09세,5,0.3,2006남C6405-09세
2006,남자,C64,신장,10-14세,2,0.1,2006남C6410-14세
2006,남자,C64,신장,15-19세,2,0.1,2006남C6415-19세
2006,남자,C64,신장,20-24세,5,0.3,2006남C6420-24세
2006,남자,C64,신장,25-29세,28,1.4,2006남C6425-29세
2006,남자,C64,신장,30-34세,51,2.3,2006남C6430-34세
2006,남자,C64,신장,35-39세,74,3.2,2006남C6435-39세
2006,남자,C64,신장,40-44세,139,6.4,2006남C6440-44세
2006,남자,C64,신장,45-49세,205,9.7,2006남C6445-49세
2006,남자,C64,신장,50-54세,253,16.3,2006남C6450-54세
2006,남자,C64,신장,55-59세,244,21.1,2006남C6455-59세
2006,남자,C64,신장,60-64세,220,23.4,2006남C6460-64세
2006,남자,C64,신장,65-69세,204,26.2,2006남C6465-69세
2006,남자,C64,신장,70-74세,213,42,2006남C6470-74세
2006,남자,C64,신장,75-79세,93,35.1,2006남C6475-79세
2006,남자,C64,신장,80-84세,39,28.7,2006남C6480-84세
2006,남자,C64,신장,85세이상,22,33.5,2006남C6485세이상
2006,남자,C64,신장,전체,1815,7.4,2006남C64전체
2006,남자,C67,방광,00-04세,1,0.1,2006남C6700-04세
2006,남자,C67,방광,05-09세,1,0.1,2006남C6705-09세
2006,남자,C67,방광,10-14세,1,0.1,2006남C6710-14세
2006,남자,C67,방광,15-19세,2,0.1,2006남C6715-19세
2006,남자,C67,방광,20-24세,4,0.2,2006남C6720-24세
2006,남자,C67,방광,25-29세,7,0.3,2006남C6725-29세
2006,남자,C67,방광,30-34세,10,0.5,2006남C6730-34세
2006,남자,C67,방광,35-39세,26,1.1,2006남C6735-39세
2006,남자,C67,방광,40-44세,51,2.3,2006남C6740-44세
2006,남자,C67,방광,45-49세,118,5.6,2006남C6745-49세
2006,남자,C67,방광,50-54세,178,11.5,2006남C6750-54세
2006,남자,C67,방광,55-59세,239,20.7,2006남C6755-59세
2006,남자,C67,방광,60-64세,337,35.9,2006남C6760-64세
2006,남자,C67,방광,65-69세,429,55.1,2006남C6765-69세
2006,남자,C67,방광,70-74세,448,88.4,2006남C6770-74세
2006,남자,C67,방광,75-79세,365,137.7,2006남C6775-79세
2006,남자,C67,방광,80-84세,199,146.2,2006남C6780-84세
2006,남자,C67,방광,85세이상,85,129.4,2006남C6785세이상
2006,남자,C67,방광,전체,2501,10.2,2006남C67전체
2006,남자,C70-C72,뇌 및 중추신경계,00-04세,20,1.6,2006남C70-C7200-04세
2006,남자,C70-C72,뇌 및 중추신경계,05-09세,33,2,2006남C70-C7205-09세
2006,남자,C70-C72,뇌 및 중추신경계,10-14세,43,2.3,2006남C70-C7210-14세
2006,남자,C70-C72,뇌 및 중추신경계,15-19세,35,2.1,2006남C70-C7215-19세
2006,남자,C70-C72,뇌 및 중추신경계,20-24세,31,1.7,2006남C70-C7220-24세
2006,남자,C70-C72,뇌 및 중추신경계,25-29세,38,1.9,2006남C70-C7225-29세
2006,남자,C70-C72,뇌 및 중추신경계,30-34세,41,1.9,2006남C70-C7230-34세
2006,남자,C70-C72,뇌 및 중추신경계,35-39세,64,2.8,2006남C70-C7235-39세
2006,남자,C70-C72,뇌 및 중추신경계,40-44세,63,2.9,2006남C70-C7240-44세
2006,남자,C70-C72,뇌 및 중추신경계,45-49세,68,3.2,2006남C70-C7245-49세
2006,남자,C70-C72,뇌 및 중추신경계,50-54세,61,3.9,2006남C70-C7250-54세
2006,남자,C70-C72,뇌 및 중추신경계,55-59세,59,5.1,2006남C70-C7255-59세
2006,남자,C70-C72,뇌 및 중추신경계,60-64세,59,6.3,2006남C70-C7260-64세
2006,남자,C70-C72,뇌 및 중추신경계,65-69세,68,8.7,2006남C70-C7265-69세
2006,남자,C70-C72,뇌 및 중추신경계,70-74세,74,14.6,2006남C70-C7270-74세
2006,남자,C70-C72,뇌 및 중추신경계,75-79세,35,13.2,2006남C70-C7275-79세
2006,남자,C70-C72,뇌 및 중추신경계,80-84세,16,11.8,2006남C70-C7280-84세
2006,남자,C70-C72,뇌 및 중추신경계,85세이상,6,9.1,2006남C70-C7285세이상
2006,남자,C70-C72,뇌 및 중추신경계,전체,814,3.3,2006남C70-C72전체
2006,남자,C73,갑상선,00-04세,,,2006남C7300-04세
2006,남자,C73,갑상선,05-09세,2,0.1,2006남C7305-09세
2006,남자,C73,갑상선,10-14세,1,0.1,2006남C7310-14세
2006,남자,C73,갑상선,15-19세,15,0.9,2006남C7315-19세
2006,남자,C73,갑상선,20-24세,56,3,2006남C7320-24세
2006,남자,C73,갑상선,25-29세,89,4.4,2006남C7325-29세
2006,남자,C73,갑상선,30-34세,202,9.3,2006남C7330-34세
2006,남자,C73,갑상선,35-39세,300,13.1,2006남C7335-39세
2006,남자,C73,갑상선,40-44세,313,14.4,2006남C7340-44세
2006,남자,C73,갑상선,45-49세,365,17.2,2006남C7345-49세
2006,남자,C73,갑상선,50-54세,321,20.7,2006남C7350-54세
2006,남자,C73,갑상선,55-59세,233,20.2,2006남C7355-59세
2006,남자,C73,갑상선,60-64세,169,18,2006남C7360-64세
2006,남자,C73,갑상선,65-69세,131,16.8,2006남C7365-69세
2006,남자,C73,갑상선,70-74세,79,15.6,2006남C7370-74세
2006,남자,C73,갑상선,75-79세,34,12.8,2006남C7375-79세
2006,남자,C73,갑상선,80-84세,18,13.2,2006남C7380-84세
2006,남자,C73,갑상선,85세이상,5,7.6,2006남C7385세이상
