진료년도,주상병코드,성별,환자수(명),청구건수(건),요양급여비용(원),보험자부담금(원)
2016,D82,여,101 ,1061 ,207706390 ,195889460 
2016,D83,남,26 ,227 ,82842970 ,73377510 
2016,D83,여,24 ,323 ,137315360 ,123092660 
2016,D84,남,99 ,409 ,96302100 ,82604890 
2016,D84,여,171 ,556 ,243683680 ,212532170 
2016,D86,남,1014 ,4849 ,841136850 ,728860950 
2016,D86,여,1645 ,8316 ,945831230 ,806465940 
2016,D89,남,337 ,1497 ,270340320 ,174883420 
2016,D89,여,327 ,1186 ,317154180 ,226611650 
2016,E00,남,24 ,77 ,4767390 ,3106680 
2016,E00,여,95 ,200 ,8631290 ,6453110 
2016,E01,남,173 ,241 ,11753310 ,7537200 
2016,E01,여,458 ,901 ,36018780 ,21039680 
2016,E02,남,2904 ,8228 ,366321000 ,153009890 
2016,E02,여,12202 ,39780 ,1787919230 ,817461260 
2016,E03,남,71053 ,265450 ,10611874810 ,6054014420 
2016,E03,여,400422 ,1629180 ,58361003290 ,35162324630 
2016,E04,남,58016 ,124333 ,6609501400 ,3500828780 
2016,E04,여,300093 ,651759 ,33297770950 ,18078591900 
2016,E05,남,65645 ,338868 ,17263857560 ,9389464500 
2016,E05,여,164151 ,800190 ,40972593290 ,22735050890 
2016,E06,남,18148 ,47460 ,2537746640 ,1402991880 
2016,E06,여,118428 ,324638 ,16351582170 ,9225528180 
2016,E07,남,29184 ,43556 ,2872709600 ,1827667030 
2016,E07,여,142388 ,218298 ,11711094140 ,7396728920 
2016,E10,남,46352 ,237795 ,19335923510 ,13263008480 
2016,E10,여,40065 ,209280 ,22456981650 ,15834345730 
2016,E11,남,1297265 ,9039549 ,286034953060 ,193874824260 
2016,E11,여,1077195 ,7906578 ,268843610270 ,187772130150 
2016,E12,남,1293 ,4317 ,315355950 ,215184690 
2016,E12,여,1057 ,3719 ,377918790 ,275728710 
2016,E13,남,42441 ,210669 ,8940585050 ,6343524860 
2016,E13,여,36906 ,183870 ,8476707700 ,6120300410 
2016,E14,남,238942 ,1105153 ,62497868630 ,41966310820 
2016,E14,여,202711 ,943644 ,55918000500 ,37983461140 
2016,E15,남,294 ,361 ,148678530 ,111434600 
2016,E15,여,391 ,538 ,345159210 ,259878480 
2016,E16,남,11004 ,16572 ,3759598870 ,2832043230 
2016,E16,여,12954 ,20414 ,4789889500 ,3589498830 
2016,E20,남,694 ,2642 ,136359580 ,70335380 
2016,E20,여,1482 ,5127 ,275763570 ,155213500 
2016,E21,남,1160 ,4172 ,649890570 ,464445620 
2016,E21,여,3281 ,10270 ,1389275280 ,918927010 
2016,E22,남,2307 ,11593 ,5038135170 ,4286262610 
2016,E22,여,24367 ,112234 ,16181786570 ,10299280330 
2016,E23,남,8023 ,42962 ,5890188360 ,3481345730 
2016,E23,여,10476 ,43209 ,5467421500 ,3353762270 
2016,E24,남,1078 ,4550 ,582269710 ,473589460 
2016,E24,여,3706 ,17017 ,3049506220 ,2500606120 
2016,E25,남,483 ,2699 ,220746920 ,199168630 
2016,E25,여,643 ,3835 ,403380390 ,364122250 
2016,E26,남,785 ,3508 ,447414620 ,294145660 
2016,E26,여,886 ,3826 ,496673290 ,325029980 
2016,E27,남,5653 ,19448 ,2336197860 ,1641505300 
2016,E27,여,9690 ,35344 ,4695841470 ,3446145270 
2016,E28,여,49562 ,113888 ,3659974350 ,2079386220 
2016,E29,남,9256 ,22573 ,999262970 ,550083860 
2016,E30,남,9243 ,43899 ,2867003250 ,1344031570 
2016,E30,여,85744 ,465951 ,43812913250 ,20645182990 
2016,E31,남,16 ,30 ,1702320 ,901920 
2016,E31,여,16 ,53 ,2300930 ,1173830 
2016,E32,남,397 ,777 ,309421470 ,228733440 
2016,E32,여,387 ,703 ,235886000 ,171340770 
2016,E34,남,17817 ,59310 ,4316144310 ,2222534440 
2016,E34,여,16123 ,51214 ,3510939590 ,1773085540 
2016,E35,남,552 ,852 ,59562010 ,33008340 
2016,E35,여,2390 ,3344 ,281426420 ,178398250 
2016,E40,남,4 ,5 ,756860 ,551600 
2016,E40,여,3 ,5 ,131570 ,63470 
2016,E41,남,145 ,248 ,28691000 ,23149690 
2016,E41,여,270 ,401 ,44696150 ,35000540 
2016,E42,남,9 ,22 ,543550 ,262150 
2016,E42,여,31 ,34 ,6352620 ,4591640 
2016,E43,남,44 ,91 ,28720830 ,22677930 
2016,E43,여,82 ,245 ,75684770 ,58396110 
2016,E44,남,575 ,1025 ,100763450 ,73922410 
2016,E44,여,1009 ,1751 ,161354010 ,124153080 
2016,E45,남,49 ,100 ,3829780 ,2290140 
2016,E45,여,38 ,47 ,1360780 ,895380 
2016,E46,남,1996 ,4722 ,325166620 ,231149850 
2016,E46,여,2916 ,5934 ,406588600 ,297612170 
2016,E50,남,10817 ,16397 ,287420530 ,195582970 
2016,E50,여,22728 ,34227 ,613399280 ,403089820 
2016,E51,남,833 ,2936 ,2260418010 ,1664998060 
2016,E51,여,258 ,737 ,385059530 ,288157500 
2016,E52,남,5 ,7 ,113530 ,83030 
2016,E52,여,2 ,2 ,25150 ,16650 
2016,E53,남,1399 ,3286 ,119545530 ,74700870 
2016,E53,여,2549 ,4824 ,112026220 ,71136640 
2016,E54,남,81 ,127 ,2493620 ,1755120 
2016,E54,여,177 ,343 ,6025470 ,4307920 
2016,E55,남,15555 ,28161 ,796507380 ,466977720 
2016,E55,여,54372 ,91797 ,2316323580 ,1408619070 
2016,E56,남,1418 ,2402 ,57025370 ,36656990 
2016,E56,여,3475 ,5558 ,114808890 ,73411690 
2016,E58,남,1144 ,2036 ,52311850 ,35616840 
2016,E58,여,7435 ,14038 ,249864200 ,178168860 
2016,E59,남,6 ,10 ,261880 ,165580 
2016,E59,여,12 ,15 ,1301840 ,941690 
2016,E60,남,86 ,159 ,6758060 ,4641740 
2016,E60,여,112 ,163 ,6873000 ,4804990 
2016,E61,남,1552 ,2546 ,67994090 ,45040980 
2016,E61,여,3353 ,5502 ,149999850 ,98900940 
2016,E63,남,1748 ,4417 ,156813990 ,107955460 
2016,E63,여,2633 ,4792 ,329063560 ,236405840 
2016,E64,남,155 ,282 ,39214500 ,30459280 
2016,E64,여,355 ,638 ,25004680 ,15812080 
2016,E65,남,104 ,159 ,4959130 ,2378630 
2016,E65,여,179 ,250 ,7331130 ,3493430 
2016,E66,남,2502 ,4174 ,123917940 ,61284640 
2016,E66,여,12629 ,24338 ,422370450 ,273130150 
2016,E67,남,145 ,168 ,4865110 ,3089990 
2016,E67,여,144 ,188 ,5254670 ,2926570 
2016,E68,남,3 ,3 ,42220 ,25920 
2016,E68,여,7 ,9 ,221200 ,148400 
2016,E70,남,240 ,979 ,1396735260 ,1245891900 
2016,E70,여,228 ,1267 ,1044185820 ,905042030 
2016,E71,남,246 ,3203 ,1142744920 ,1024283780 
2016,E71,여,144 ,1618 ,422861360 ,376335130 
2016,E72,남,372 ,3693 ,1169931980 ,1049129200 
2016,E72,여,273 ,1341 ,1035063050 ,918402360 
2016,E73,남,1369 ,2031 ,32601750 ,24576950 
2016,E73,여,1192 ,1708 ,25136680 ,19140430 
2016,E74,남,481 ,2310 ,3345580000 ,3021915170 
2016,E74,여,331 ,2037 ,4864172560 ,4388677300 
2016,E75,남,381 ,4277 ,17796217700 ,16048905550 
2016,E75,여,429 ,3654 ,15610184020 ,14041318050 
2016,E76,남,113 ,5746 ,31469426590 ,28659003220 
2016,E76,여,50 ,1505 ,5782764460 ,5265768100 
2016,E77,남,70 ,220 ,16551030 ,14211410 
2016,E77,여,71 ,255 ,11694010 ,9844940 
2016,E78,남,706605 ,1955525 ,43471829330 ,28061805400 
2016,E78,여,1076464 ,3640180 ,73139403840 ,49179069240 
2016,E79,남,7138 ,16781 ,569968600 ,316861990 
2016,E79,여,1365 ,2743 ,102439050 ,60937320 
2016,E80,남,2273 ,4007 ,357856970 ,237084920 
2016,E80,여,1137 ,3098 ,320143560 ,240363650 
2016,E83,남,4572 ,13897 ,2339117640 ,1960185200 
2016,E83,여,15737 ,34646 ,2583937700 ,2025497470 
2016,E84,남,47 ,136 ,19108390 ,15626130 
2016,E84,여,56 ,237 ,208503660 ,186703640 
2016,E85,남,447 ,3011 ,998190050 ,877807960 
2016,E85,여,381 ,2260 ,771588470 ,673962520 
2016,E86,남,41685 ,56879 ,2720047150 ,1973269260 
2016,E86,여,61219 ,86165 ,3771583190 ,2725515580 
2016,E87,남,20278 ,41573 ,12804956140 ,9688147890 
2016,E87,여,29863 ,70916 ,17231383490 ,13018823460 
2016,E88,남,6555 ,17832 ,1314346600 ,765959210 
2016,E88,여,6087 ,14614 ,969714050 ,542385290 
2016,E89,남,4130 ,11897 ,576697710 ,298536030 
2016,E89,여,18550 ,56910 ,2452975070 ,1270370550 
2016,E90,남,136 ,299 ,13471650 ,5699250 
2016,E90,여,295 ,462 ,12507590 ,7822910 
2016,F00,남,98953 ,565482 ,270813718060 ,197316724340 
2016,F00,여,263083 ,1686220 ,1011228142090 ,741349231870 
2016,F01,남,17472 ,72680 ,35405040870 ,25873751420 
2016,F01,여,30144 ,136572 ,80354045120 ,58875857130 
2016,F02,남,1409 ,5163 ,2384558850 ,1763354770 
2016,F02,여,2040 ,7966 ,2850749570 ,2136384260 
2016,F03,남,17678 ,49903 ,28502266590 ,20303422990 
2016,F03,여,37060 ,117688 ,87113329020 ,63147267190 
2016,F04,남,122 ,472 ,67148830 ,45734950 
2016,F04,여,112 ,374 ,20471470 ,12510880 
2016,F05,남,3775 ,10071 ,2642761350 ,1914546580 
2016,F05,여,4221 ,11946 ,2763922060 ,1971776410 
2016,F06,남,58759 ,186320 ,22440518530 ,15822502850 
2016,F06,여,116534 ,343142 ,26838886290 ,18330363650 
2016,F07,남,5209 ,16537 ,4914570350 ,3631425300 
2016,F07,여,4345 ,10252 ,1071993720 ,743655730 
2016,F09,남,740 ,3329 ,1317188500 ,986748400 
2016,F09,여,706 ,2585 ,731024530 ,531441110 
2016,F10,남,59439 ,288981 ,188518171270 ,140524335660 
2016,F10,여,15987 ,64096 ,24423062950 ,18006687650 
2016,F11,남,113 ,509 ,115393380 ,86340370 
2016,F11,여,66 ,216 ,57428930 ,41898960 
2016,F12,남,50 ,262 ,40172460 ,28492390 
2016,F12,여,17 ,50 ,3173320 ,1995840 
2016,F13,남,799 ,1889 ,557110590 ,414579470 
2016,F13,여,1821 ,3059 ,1073629760 ,792787470 
2016,F14,남,18 ,92 ,4053210 ,2711370 
2016,F14,여,13 ,50 ,13524150 ,9646310 
2016,F15,남,321 ,1612 ,152795380 ,104609630 
2016,F15,여,134 ,473 ,135027780 ,98586010 
2016,F16,남,100 ,540 ,77587950 ,56154010 
2016,F16,여,20 ,119 ,6240000 ,3828000 
2016,F17,남,3031 ,5305 ,127423880 ,69351990 
2016,F17,여,400 ,793 ,23299830 ,13765200 
2016,F18,남,146 ,412 ,203335730 ,150637430 
2016,F18,여,72 ,153 ,45173670 ,34689120 
2016,F19,남,1344 ,2849 ,1264886940 ,950568460 
2016,F19,여,1978 ,3218 ,1865736290 ,1414007880 
2016,F20,남,50375 ,567430 ,178140106200 ,145670603490 
2016,F20,여,56567 ,623577 ,159865063020 ,130907260110 
2016,F21,남,748 ,6811 ,589406900 ,455390450 
2016,F21,여,509 ,4392 ,302636070 ,233579610 
2016,F22,남,4128 ,29451 ,9216785420 ,7101005290 
2016,F22,여,4442 ,31749 ,4323458690 ,3309922480 
2016,F23,남,2506 ,16194 ,2619962690 ,2007620200 
2016,F23,여,3511 ,24351 ,3284527020 ,2480205410 
2016,F24,남,36 ,214 ,49174290 ,39037310 
2016,F24,여,44 ,196 ,17709950 ,12693660 
2016,F25,남,4572 ,49626 ,10086063050 ,8251665880 
2016,F25,여,7165 ,80150 ,13714437740 ,11246654460 
2016,F28,남,1442 ,10418 ,1779352960 ,1383800000 
2016,F28,여,1919 ,14244 ,1948086330 ,1495272770 
2016,F29,남,6724 ,48621 ,10885978400 ,8426909610 
2016,F29,여,8645 ,63654 ,9944953020 ,7669984890 
2016,F30,남,1127 ,7005 ,869247130 ,621304870 
2016,F30,여,1479 ,8534 ,963674570 ,680688840 
2016,F31,남,34391 ,301361 ,42410246410 ,30376580040 
2016,F31,여,48197 ,446090 ,47864553310 ,33736728630 
2016,F32,남,192965 ,1258836 ,78669699800 ,53392344240 
2016,F32,여,385432 ,2674217 ,144477417140 ,97305549290 
2016,F33,남,23014 ,172309 ,12287755380 ,8705494020 
2016,F33,여,55227 ,430004 ,24367052460 ,16870188290 
2016,F34,남,16499 ,117167 ,5291302940 ,3613212030 
2016,F34,여,33115 ,237935 ,9556695700 ,6573232050 
2016,F38,남,5711 ,23615 ,845753920 ,600601400 
2016,F38,여,10331 ,41224 ,1326703030 ,944934980 
2016,F39,남,3902 ,17419 ,1121157820 ,755223900 
2016,F39,여,6706 ,27293 ,1526551130 ,1016545960 
2016,F40,남,20252 ,108029 ,4957577080 ,3216825730 
2016,F40,여,17864 ,86021 ,3637991190 ,2363988790 
2016,F41,남,212213 ,1109546 ,45272551510 ,29947133830 
2016,F41,여,353607 ,1712735 ,66374714020 ,44455898890 
2016,F42,남,14980 ,126730 ,7509495140 ,4999764100 
2016,F42,여,10537 ,86073 ,4500645060 ,3002149500 
2016,F43,남,49709 ,190660 ,10869163180 ,7032547530 
2016,F43,여,71702 ,265891 ,14168291260 ,9301866830 
2016,F44,남,834 ,3357 ,341213760 ,225458070 
2016,F44,여,1803 ,7920 ,762136400 ,512141490 
2016,F45,남,42161 ,155814 ,5938951080 ,3935598420 
2016,F45,여,80596 ,300040 ,12046885010 ,8019477430 
2016,F48,남,35310 ,78373 ,2230405790 ,1499773140 
2016,F48,여,63595 ,134839 ,3717468170 ,2532821050 
2016,F50,남,1452 ,3429 ,230248910 ,162822100 
2016,F50,여,6222 ,27103 ,2344745030 ,1665971610 
2016,F51,남,127437 ,538231 ,15086720720 ,10229762470 
2016,F51,여,191184 ,790191 ,20878527740 ,14338722700 
2016,F52,남,5343 ,8766 ,138547340 ,90189360 
2016,F52,여,367 ,585 ,26305230 ,18363680 
2016,F53,여,337 ,1478 ,116296070 ,74712350 
2016,F54,남,595 ,1064 ,24981470 ,17217420 
2016,F54,여,1062 ,1818 ,49303480 ,34878240 
2016,F55,남,62 ,90 ,13877880 ,9705410 
2016,F55,여,92 ,152 ,34585220 ,24751670 
2016,F59,남,554 ,1019 ,16310190 ,11587890 
2016,F59,여,309 ,444 ,10262550 ,6627190 
2016,F60,남,2681 ,14933 ,2421955110 ,1699386430 
2016,F60,여,1738 ,10796 ,1503036050 ,1054481530 
2016,F61,남,36 ,161 ,48265210 ,33523920 
2016,F61,여,16 ,85 ,41007900 ,29646140 
2016,F62,남,67 ,323 ,48651630 ,33733920 
2016,F62,여,38 ,176 ,21541240 ,14977950 
2016,F63,남,4867 ,22112 ,3522546290 ,2489647300 
2016,F63,여,1069 ,4406 ,428027230 ,295228660 
2016,F64,남,709 ,4820 ,134717600 ,83935320 
2016,F64,여,270 ,900 ,28576990 ,18783900 
2016,F65,남,327 ,1638 ,161721430 ,109205370 
2016,F65,여,5 ,21 ,1142450 ,656750 
2016,F66,남,215 ,1009 ,64740190 ,47774480 
2016,F66,여,148 ,299 ,16052200 ,11240000 
2016,F68,남,151 ,666 ,121614650 ,89748660 
2016,F68,여,115 ,399 ,56827170 ,43054980 
2016,F69,남,85 ,348 ,95656500 ,67572340 
2016,F69,여,34 ,134 ,41278630 ,29060430 
2016,F70,남,7142 ,34608 ,5565289470 ,4107635270 
2016,F70,여,3386 ,15082 ,2570129640 ,1914980870 
2016,F71,남,3587 ,21514 ,4320631640 ,3246145420 
2016,F71,여,1832 ,10125 ,1919196960 ,1452382860 
2016,F72,남,1672 ,11758 ,2297864340 ,1744011440 
2016,F72,여,836 ,6036 ,620900140 ,464480860 
2016,F73,남,395 ,2933 ,619218450 ,479678240 
2016,F73,여,182 ,1244 ,288858250 ,223250270 
2016,F78,남,921 ,4423 ,1051392370 ,791262850 
2016,F78,여,475 ,2274 ,644552080 ,481520960 
2016,F79,남,2866 ,14114 ,4289255850 ,3176771770 
2016,F79,여,1465 ,7086 ,1669328240 ,1239750810 
2016,F80,남,9148 ,34834 ,1379830390 ,920243410 
2016,F80,여,3154 ,11036 ,470971540 ,324380290 
2016,F81,남,783 ,3155 ,165560940 ,109445300 
2016,F81,여,315 ,1154 ,66864100 ,43511220 
2016,F82,남,211 ,2637 ,147161920 ,107744340 
2016,F82,여,153 ,2021 ,145800410 ,117617390 
2016,F83,남,148 ,2133 ,100845370 ,70598570 
2016,F83,여,73 ,2435 ,77648680 ,58528860 
2016,F84,남,14180 ,134631 ,9683690820 ,6847556180 
2016,F84,여,3231 ,38862 ,2589729390 ,1995778830 
2016,F88,남,84 ,437 ,76010410 ,58753130 
2016,F88,여,39 ,126 ,28490780 ,21826840 
2016,F89,남,674 ,4767 ,177957640 ,118433610 
2016,F89,여,332 ,2195 ,81308280 ,54889850 
2016,F90,남,44578 ,395042 ,21655951470 ,14565645690 
2016,F90,여,10542 ,85082 ,4683827140 ,3191241200 
2016,F91,남,1775 ,10241 ,1400981080 ,1009608780 
2016,F91,여,661 ,3135 ,666634380 ,492826580 
2016,F92,남,1307 ,7630 ,522689320 ,380671970 
2016,F92,여,1143 ,4787 ,329934710 ,244039410 
2016,F93,남,3969 ,19505 ,1023322450 ,723541260 
2016,F93,여,2691 ,12239 ,646707570 ,455957510 
2016,F94,남,524 ,2529 ,221909500 ,160428190 
2016,F94,여,400 ,2108 ,143440830 ,99603880 
2016,F95,남,13765 ,89336 ,4798977460 ,3047871880 
2016,F95,여,3699 ,20115 ,1079391830 ,691174600 
2016,F98,남,5362 ,16958 ,793228500 ,522746300 
2016,F98,여,3052 ,8883 ,343336450 ,219446990 
2016,F99,남,2375 ,5753 ,988439650 ,680353200 
2016,F99,여,1845 ,4210 ,788970080 ,556784840 
2016,G00,남,563 ,1459 ,2360787380 ,1909970140 
2016,G00,여,457 ,1011 ,1388288690 ,1134089700 
2016,G01,남,54 ,182 ,74846050 ,54369410 
2016,G01,여,48 ,139 ,33846250 ,27360590 
2016,G02,남,484 ,687 ,380316490 ,299734040 
2016,G02,여,360 ,484 ,342082540 ,269590630 
2016,G03,남,13265 ,20364 ,8110872520 ,6276866920 
2016,G03,여,10064 ,15738 ,6733441750 ,5156940850 
2016,G04,남,2119 ,8624 ,7779936370 ,6040636310 
2016,G04,여,1400 ,5868 ,5589729950 ,4348475940 
2016,G05,남,1815 ,2892 ,449414200 ,334824080 
2016,G05,여,2285 ,3319 ,572421310 ,439218560 
2016,G06,남,1231 ,5232 ,6855875170 ,5252938000 
2016,G06,여,888 ,3385 ,5302472570 ,4074352250 
2016,G07,남,17 ,52 ,35874280 ,26080560 
2016,G07,여,27 ,70 ,25690910 ,19228940 
2016,G08,남,116 ,421 ,101278670 ,66697550 
2016,G08,여,118 ,383 ,143811270 ,99697010 
2016,G09,남,23 ,222 ,13266180 ,9830210 
2016,G09,여,20 ,190 ,13437880 ,8470410 
2016,G10,남,111 ,1038 ,275843560 ,231582700 
2016,G10,여,140 ,845 ,681144530 ,563543580 
2016,G11,남,1899 ,17294 ,4121891340 ,3461062520 
2016,G11,여,1699 ,15116 ,3623427390 ,3038964390 
2016,G12,남,2526 ,32479 ,14503866840 ,12600085090 
2016,G12,여,1512 ,24679 ,11435870730 ,9894589600 
2016,G13,남,178 ,1211 ,648199190 ,551760350 
2016,G13,여,204 ,1669 ,1214903130 ,1051376120 
2016,G14,남,768 ,1961 ,282119330 ,196413730 
2016,G14,여,686 ,1946 ,255905360 ,181718650 
2016,G20,남,38643 ,278533 ,114066423420 ,94700280750 
2016,G20,여,58113 ,438889 ,251284755250 ,205374070830 
2016,G21,남,4923 ,19642 ,4561572200 ,3311535810 
2016,G21,여,6381 ,26459 ,7816570640 ,5766394300 
2016,G22,남,4061 ,14327 ,2205268940 ,1508720080 
2016,G22,여,5430 ,19366 ,3648140250 ,2529157590 
2016,G23,남,1472 ,6899 ,2466924310 ,2032215400 
2016,G23,여,1373 ,6358 ,1666636040 ,1331290010 
2016,G24,남,11783 ,28326 ,2282354290 ,1555338770 
2016,G24,여,22185 ,52290 ,2914626410 ,1859764510 
2016,G25,남,42246 ,131719 ,4976430960 ,2986635090 
2016,G25,여,60102 ,185285 ,7079956510 ,4276387250 
2016,G26,남,134 ,376 ,18006060 ,9697520 
2016,G26,여,143 ,464 ,22805040 ,12731090 
2016,G30,남,11679 ,45221 ,7769708900 ,5290627860 
2016,G30,여,27569 ,111482 ,23708944320 ,16553482830 
2016,G31,남,34182 ,98989 ,4328091010 ,3234595310 
2016,G31,여,71881 ,202574 ,6562186550 ,4917358940 
2016,G32,남,420 ,1557 ,151483970 ,98765110 
2016,G32,여,409 ,1063 ,91299990 ,64527330 
2016,G35,남,912 ,6657 ,4492640340 ,3974179100 
2016,G35,여,1681 ,13271 ,9198381980 ,8168722400 
2016,G36,남,264 ,1260 ,620035410 ,507170830 
2016,G36,여,749 ,4180 ,2123581650 ,1726156680 
2016,G37,남,1680 ,9053 ,2879244380 ,2072225350 
2016,G37,여,1422 ,7415 ,2941809760 ,2125246480 
2016,G40,남,77243 ,370679 ,40994607190 ,27682891370 
2016,G40,여,61261 ,299935 ,31265785590 ,20832586530 
2016,G41,남,2787 ,18769 ,12254319590 ,10731887060 
2016,G41,여,2199 ,15338 ,11631931530 ,10190677330 
2016,G43,남,153051 ,279386 ,10047237770 ,6462099320 
2016,G43,여,383567 ,823648 ,27286177080 ,17590282620 
2016,G44,남,225542 ,396545 ,21236508470 ,13239842620 
2016,G44,여,387003 ,715923 ,36959295050 ,23573442950 
2016,G45,남,51634 ,163240 ,19358405440 ,11937430930 
2016,G45,여,64245 ,206226 ,23315589230 ,14483651670 
2016,G46,남,10162 ,42817 ,3818977590 ,2593000010 
2016,G46,여,14126 ,61818 ,5230431670 ,3638217410 
2016,G47,남,201680 ,614451 ,16024266120 ,11196638260 
2016,G47,여,293358 ,892338 ,15744426560 ,10982331750 
2016,G50,남,20762 ,54299 ,2576746620 ,1638854600 
2016,G50,여,43409 ,112572 ,5930958970 ,3797473800 
2016,G51,남,33422 ,152027 ,11730666990 ,7703763830 
2016,G51,여,45043 ,189800 ,16933585540 ,11213751590 
2016,G52,남,3359 ,7340 ,732480190 ,460844040 
2016,G52,여,5002 ,10193 ,918592010 ,577545160 
2016,G53,남,54601 ,223898 ,6395870520 ,4372972380 
2016,G53,여,85706 ,310570 ,9936712670 ,6916043280 
2016,G54,남,20352 ,70638 ,4406526230 ,3034824810 
2016,G54,여,26137 ,92460 ,5281462710 ,3682251820 
2016,G55,남,11244 ,41043 ,2726497680 ,1903277820 
2016,G55,여,15811 ,62999 ,4030394040 ,2831623210 
2016,G56,남,71609 ,220096 ,16044444950 ,11108843550 
2016,G56,여,169043 ,541556 ,39562807000 ,27488468010 
2016,G57,남,44593 ,130139 ,5525402870 ,3755381800 
2016,G57,여,74781 ,224810 ,9111906550 ,6295783350 
2016,G58,남,26555 ,59087 ,2211323840 ,1508638950 
2016,G58,여,35678 ,81399 ,3153336740 ,2182199070 
2016,G59,남,1824 ,6112 ,192014860 ,120767800 
2016,G59,여,1885 ,6206 ,275400830 ,183434610 
2016,G60,남,1140 ,6305 ,549956720 ,432668420 
2016,G60,여,743 ,4607 ,359609540 ,293322870 
2016,G61,남,2155 ,15046 ,8520746040 ,7364660130 
2016,G61,여,1635 ,14370 ,7107058110 ,6087472090 
2016,G62,남,21488 ,62986 ,4910227690 ,2920631510 
2016,G62,여,22141 ,57962 ,4433406780 ,2631073940 
2016,G63,남,33221 ,132488 ,5754767670 ,3338855500 
2016,G63,여,30695 ,121920 ,5431297530 ,3261020500 
2016,G64,남,10071 ,22363 ,828539680 ,535048440 
2016,G64,여,13677 ,28539 ,1086657870 ,727419160 
2016,G70,남,3005 ,15779 ,2301673160 ,1958935310 
2016,G70,여,4389 ,24272 ,4088339090 ,3504873660 
2016,G71,남,3356 ,48092 ,5948566530 ,5266044070 
2016,G71,여,2097 ,19728 ,3358165260 ,2939148360 
2016,G72,남,2010 ,6254 ,1122431070 ,792062970 
2016,G72,여,1250 ,3585 ,861885100 ,625666200 
2016,G73,남,294 ,1221 ,193931510 ,141129660 
2016,G73,여,358 ,1370 ,127915550 ,91545630 
2016,G80,남,7354 ,241082 ,22532717870 ,17634727480 
2016,G80,여,5203 ,178043 ,16504653270 ,12870036950 
2016,G81,남,26551 ,288668 ,221576098180 ,168805650810 
2016,G81,여,24348 ,242754 ,247448995120 ,188043532310 
2016,G82,남,11714 ,127001 ,99773579050 ,77195946160 
2016,G82,여,8167 ,84961 ,77343790140 ,59904557040 
2016,G83,남,3424 ,15526 ,4647254580 ,3446161070 
2016,G83,여,2789 ,13349 ,5641646730 ,4206439040 
2016,G90,남,4140 ,9404 ,553334650 ,383724020 
2016,G90,여,8106 ,17049 ,809767860 ,560782640 
2016,G91,남,5514 ,23302 ,11841299980 ,9184071790 
2016,G91,여,4906 ,20689 ,12513309460 ,9921035930 
2016,G92,남,100 ,382 ,400256410 ,305436140 
2016,G92,여,103 ,405 ,290629780 ,222191760 
2016,G93,남,15387 ,46078 ,24943338620 ,19131896880 
2016,G93,여,19292 ,50990 ,23101454990 ,17578320850 
2016,G94,남,191 ,782 ,289034120 ,235078020 
2016,G94,여,221 ,653 ,230728590 ,173414880 
2016,G95,남,7463 ,32856 ,11941862440 ,8927756480 
2016,G95,여,5670 ,23399 ,9142259480 ,6889571150 
2016,G96,남,1167 ,3123 ,832941460 ,614608170 
2016,G96,여,1134 ,2763 ,672086400 ,498853130 
2016,G97,남,328 ,880 ,271841460 ,209121170 
2016,G97,여,440 ,759 ,281491910 ,207060720 
2016,G98,남,1508 ,4720 ,379487790 ,210725520 
2016,G98,여,1071 ,2896 ,92123580 ,50826110 
2016,G99,남,1879 ,5852 ,1091529090 ,757872540 
2016,G99,여,2198 ,6955 ,1089617440 ,751784440 
2016,H00,남,710457 ,1221572 ,25631583870 ,18143487150 
2016,H00,여,1013486 ,1704002 ,34275382930 ,24236143860 
2016,H01,남,213852 ,355008 ,6998039320 ,4870056840 
2016,H01,여,340390 ,557268 ,10906523440 ,7565015160 
